title,platform,link
Oddworld: Abe's Oddysee - New 'n' Tasty: Deluxe Edition,xbox,http://static.metacritic.com/images/products/games/2/34cb6bbe93f4e78bacb013f7266ab705-98.jpg
OlliOlli,xbox,http://static.metacritic.com/images/products/games/4/9f90912f10df0a088d2d7e0cfa843d9f-98.jpg
OlliOlli2: XL Edition,xbox,http://static.metacritic.com/images/products/games/5/600ab41185a5b47c68cbf2917f4a4886-98.jpg
One Hundred Ways,xbox,http://static.metacritic.com/images/products/games/3/6e9509762bae74bbda19bb52c379052f-98.jpg
One Piece: Burning Blood,xbox,http://static.metacritic.com/images/products/games/2/d8241e14e255b92ba3d4e03cfec235af-98.jpg
One Piece: Burning Blood - Gold Edition,xbox,http://static.metacritic.com/images/products/games/2/431f279363ca6f062a044c915aac53a5-98.jpg
One Piece: Burning Blood - Luffy Pack,xbox,http://static.metacritic.com/images/products/games/5/ab4cb866700c1b707845cf0f525684b3-98.jpg
One Piece: Burning Blood - Playable Character Pack,xbox,http://static.metacritic.com/images/products/games/4/2a9018a839e7203dec746984e321ba07-98.jpg
One Piece: Burning Blood - Wanted Pack,xbox,http://static.metacritic.com/images/products/games/2/574d8f77139fc1c7cd69b48b354048d8-98.jpg
One Piece: Burning Blood - Wanted Pack 2,xbox,http://static.metacritic.com/images/products/games/3/4d253bc47f2e70bf562d1fc4e5db11a8-98.jpg
Onigiri,xbox,http://static.metacritic.com/images/products/games/1/efd5ec3d95dfcf10ce2b5e39c457133b-98.jpg
ORBIT,xbox,http://static.metacritic.com/images/products/games/6/e5440ac518eded91f45d946036d9ffea-98.jpg
Organic Panic,xbox,http://static.metacritic.com/images/products/games/3/535e51c5bb8ddc9aef84c4fe1ddc508c-98.jpg
Ori and the Blind Forest,xbox,http://static.metacritic.com/images/products/games/0/350b56823429739e914c1e0da9f8f59c-98.jpg
Ori and the Blind Forest: Definitive Edition,xbox,http://static.metacritic.com/images/products/games/3/40ddd8705d9397beaa08984abb4035dd-98.jpg
Outlast,xbox,http://static.metacritic.com/images/products/games/8/7c84ae04f2283c978a60cce95720a5a0-98.jpg
Overcooked,xbox,http://static.metacritic.com/images/products/games/0/ee7401890a89e00453f9e6a7fa759b74-98.jpg
Overlord: Fellowship of Evil,xbox,http://static.metacritic.com/images/products/games/4/42de91c54fa444360d6149abc64b1fd1-98.jpg
Overruled!,xbox,http://static.metacritic.com/images/products/games/0/e7ce751be597cfd68ee2921a4c49478c-98.jpg
Overwatch,xbox,http://static.metacritic.com/images/products/games/7/d83d2b9920acf64f195eebb4e36078f2-98.jpg
Oxenfree,xbox,http://static.metacritic.com/images/products/games/6/9c0f8e95fe89c156b709fe1285c5deab-98.jpg
Pac-Man 256,xbox,http://static.metacritic.com/images/products/games/1/a166d3d9072d593827fea211c06a6527-98.jpg
Pac-Man Championship Edition 2,xbox,http://static.metacritic.com/images/products/games/2/60e97ec67aa7351ffe69df7b60db532d-98.jpg
Pac-Man Championship Edition 2 + Arcade Game Series,xbox,http://static.metacritic.com/images/products/games/3/ce731c5dcfe4ba9d101e40f10bafcb04-98.jpg
Pang Adventures,xbox,http://static.metacritic.com/images/products/games/9/5f3ace9fb61fba815bd70df0d8cfbf61-98.jpg
Paranautical Activity,xbox,http://static.metacritic.com/images/products/games/8/19cdf499bb467d3aaf21e6b32b00346e-98.jpg
Party Hard,xbox,http://static.metacritic.com/images/products/games/2/28ac281ca655705f3c098c2ca097bf2b-98.jpg
Payday 2: Crimewave Edition,xbox,http://static.metacritic.com/images/products/games/1/2c9e0b2cdb472ead01a08a5eefbcbaea-98.jpg
Payday 2: The Big Score,xbox,http://static.metacritic.com/images/products/games/8/ff7bdb040d8f4f7385a0835ff2eee32d-98.jpg
Peggle 2,xbox,http://static.metacritic.com/images/products/games/8/700f6bfa509616676c1ef862a56ede7c-98.jpg
Peggle 2: Jimmy Lightning DLC Pack,xbox,http://static.metacritic.com/images/products/games/2/c58297fa4db7b9240d60450207236741-98.jpg
Peggle 2: The Windy's Master Pack,xbox,http://static.metacritic.com/images/products/games/1/c58297fa4db7b9240d60450207236741-98.jpg
Penarium,xbox,http://static.metacritic.com/images/products/games/1/15bf4d20618391807b559af991e7f86f-98.jpg
Perfect Woman,xbox,http://static.metacritic.com/images/products/games/4/332fdf1b04930d6d05c7a007dc6d1f8f-98.jpg
Pharaonic,xbox,http://static.metacritic.com/images/products/games/2/eb0c1508161b6a7374a2a506e683f9f0-98.jpg
Pier Solar and the Great Architects,xbox,http://static.metacritic.com/images/products/games/2/f7f1fd4068a7344b0179e960d3ca6082-98.jpg
Pinball FX 2,xbox,http://static.metacritic.com/images/products/games/9/47519e14108996303e2f2689d662c150-98.jpg
Pinball FX 2: Aliens Vs. Pinball,xbox,http://static.metacritic.com/images/products/games/0/b3be3fac3d9e9e13b9033af866d09c64-98.jpg
Pinball FX 2: Balls of Glory,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX 2: Guardians of the Galaxy,xbox,http://static.metacritic.com/images/products/games/4/6c070bcd060e2ebacb1d768b91786056-98.jpg
Pinball FX 2: Iron and Steel Pack,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX 2: South Park: Super-Sweet Pinball,xbox,http://static.metacritic.com/images/products/games/2/d652a06d49b16c065ff4fe808b024b66-98.jpg
Pinball FX 2: Star Wars Rebels,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX 2: The Walking Dead,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX 2: Venom,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX2 - Marvel's Ant-Man,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX2 - Marvel's Avengers: Age of Ultron,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX2 - Portal Pinball,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Pinball FX2: Marvel's Women of Power,xbox,http://static.metacritic.com/images/products/games/3/54da4eaa21a5e570bc2e62971db44738-98.jpg
Pixel Piracy,xbox,http://static.metacritic.com/images/products/games/2/1748ae5e04e6fa520ed043cbad94e960-98.jpg
Plague Inc: Evolved,xbox,http://static.metacritic.com/images/products/games/3/da3840464928045f57b27b26f32504ae-98.jpg
Plants vs Zombies: Garden Warfare,xbox,http://static.metacritic.com/images/products/games/7/875bc6b48d13547a535c4cd28c385998-98.jpg
Plants vs Zombies: Garden Warfare 2,xbox,http://static.metacritic.com/images/products/games/2/083534ed33a430b0fd240e06f0dc34c5-98.jpg
Platinum Demo: Final Fantasy XV,xbox,http://static.metacritic.com/images/products/games/1/98be5ee8437c2b75600e928e168e9cec-98.jpg
Pneuma: Breath of Life,xbox,http://static.metacritic.com/images/products/games/9/79f6531ba2a825908cc40477e3a05731-98.jpg
Polychromatic,xbox,http://static.metacritic.com/images/products/games/0/94d592e3b743bf4e699cb7adbcb020e8-98.jpg
Pool Nation FX,xbox,http://static.metacritic.com/images/products/games/9/8c3066c8a55de665a9842f9555e7b87e-98.jpg
Powerstar Golf,xbox,http://static.metacritic.com/images/products/games/8/32bf90b3aeb8874aca405556a8890056-98.jpg
Prison Architect,xbox,http://static.metacritic.com/images/products/games/6/978c02f88f864eeb571e52c8368ca5f2-98.jpg
Prison Architect: All Day And A Night,xbox,http://static.metacritic.com/images/products/games/9/08c81512e8df183b473291451ccf8e6a-98.jpg
Pro Evolution Soccer 2015,xbox,http://static.metacritic.com/images/products/games/9/d607b325038580ed9acd6df2f114fe85-98.jpg
Pro Evolution Soccer 2016,xbox,http://static.metacritic.com/images/products/games/9/9641648e288308b35b7626ab5b826ebc-98.jpg
Pro Evolution Soccer 2017,xbox,http://static.metacritic.com/images/products/games/6/9c561d3cddcff38b8f385450382edbd2-98.jpg
Professional Farmer 2017,xbox,http://static.metacritic.com/images/products/games/6/56573bb2267cf4bde99a543a50c62c27-98.jpg
Project CARS,xbox,http://static.metacritic.com/images/products/games/7/eb36932cae20231d701a80f319b4b3ae-98.jpg
Project CARS: Game of the Year Edition,xbox,http://static.metacritic.com/images/products/games/7/73cf25f1c7162265a731501716258501-98.jpg
Project Root,xbox,http://static.metacritic.com/images/products/games/4/ca05247eed3faf02f6ce6adfe7796bcc-98.jpg
Project Spark,xbox,http://static.metacritic.com/images/products/games/1/edfee736af1622721d686af17bbfe070-98.jpg
Prominence Poker,xbox,http://static.metacritic.com/images/products/games/4/2f57bf50402caab3ca3af13048ea4a22-98.jpg
Prototype,xbox,http://static.metacritic.com/images/products/games/4/0ef72943377560a8da608297217449e9-98.jpg
Prototype 2,xbox,http://static.metacritic.com/images/products/games/3/2dc2fbce0ef365c71288e7f26bd4399f-98.jpg
Prototype Biohazard Bundle,xbox,http://static.metacritic.com/images/products/games/1/49b866a88715fa3222cd8802bd1c46f6-98.jpg
Pumped BMX +,xbox,http://static.metacritic.com/images/products/games/3/2fb6b428c2eaa587592308aeb2e970f9-98.jpg
Pure Chess,xbox,http://static.metacritic.com/images/products/games/7/921055be86da22250e740401d2236bae-98.jpg
Pure Chess: Grandmaster Edition,xbox,http://static.metacritic.com/images/products/games/8/921055be86da22250e740401d2236bae-98.jpg
Pure Hold 'Em,xbox,http://static.metacritic.com/images/products/games/9/7b12350c5ff2f98cb4f02395354cdd93-98.jpg
Pure Pool,xbox,http://static.metacritic.com/images/products/games/8/2221f95b7004c0963119828502d97e76-98.jpg
Q,xbox,http://static.metacritic.com/images/products/games/0/c4d005171786ee05a9f2b39db31986ec-98.jpg
Q*bert: Rebooted: The XBOX One @!#?@! Edition,xbox,http://static.metacritic.com/images/products/games/1/d59468253d56051ec0de9d4760fab1e3-98.jpg
Q.U.B.E. Director's Cut,xbox,http://static.metacritic.com/images/products/games/7/e011e2cc25372b92c8f50d428592016b-98.jpg
Quantum Break,xbox,http://static.metacritic.com/images/products/games/3/71af17abf45663b2fc481a1802a96229-98.jpg
Quantum Rush Champions,xbox,http://static.metacritic.com/images/products/games/9/d3a110cc89d0c40234414b53bdd347d6-98.jpg
Quatros Origins,xbox,http://static.metacritic.com/images/products/games/3/e6c74954b24968adfd676b5dcea6e3bb-98.jpg
Quest of Dungeons,xbox,http://static.metacritic.com/images/products/games/5/ac143b9e56ff5d0d27dd102a9cf379f5-98.jpg
Quiplash,xbox,http://static.metacritic.com/images/products/games/2/678e858d3b67fc22b5c69d8bc1937cd2-98.jpg
R.B.I. Baseball 14,xbox,http://static.metacritic.com/images/products/games/9/c4bcaa9ed961b0132a29c60642809b15-98.jpg
R.B.I. Baseball 15,xbox,http://static.metacritic.com/images/products/games/0/9c21ecce27cfe60acafbff814149466f-98.jpg
R.B.I. Baseball 16,xbox,http://static.metacritic.com/images/products/games/2/90f0512ca34f3f9f6882e34500894ce5-98.jpg
Rabbids Invasion,xbox,http://static.metacritic.com/images/products/games/6/e6ee34b79d1c0ffd84fc108c0aee1aa4-98.jpg
Raiden V,xbox,http://static.metacritic.com/images/products/games/5/f1f098d9ea0538584910cc87ee971add-98.jpg
Rare Replay,xbox,http://static.metacritic.com/images/products/games/9/21720eae0353b3ba70f2cab68285d96b-98.jpg
Rayman Legends,xbox,http://static.metacritic.com/images/products/games/9/92bc0b98ed1dbfa9a60a8cf33a9af1cf-98.jpg
Reagan Gorbachev,xbox,http://static.metacritic.com/images/products/games/3/e258b05fa56daed71c062fd0ff74d98b-98.jpg
Rebel Galaxy,xbox,http://static.metacritic.com/images/products/games/8/315015f82f6b14ab6e24e641a4216514-98.jpg
ReCore,xbox,http://static.metacritic.com/images/products/games/1/b27f0b85c231f09811acb6370d95eb3e-98.jpg
Replay: VHS is not dead,xbox,http://static.metacritic.com/images/products/games/0/4270851f740043b6ee9bbe416b5f1df3-98.jpg
Resident Evil 0: HD Remaster,xbox,http://static.metacritic.com/images/products/games/7/60e3b127f29cc39dbd5e08b5430f6307-98.jpg
Resident Evil 4,xbox,http://static.metacritic.com/images/products/games/3/c9ea5e94ac7120bfe868ce8c86509fd0-98.jpg
Resident Evil 5,xbox,http://static.metacritic.com/images/products/games/5/a286358d4f51abd7cd4032ee5c374239-98.jpg
Resident Evil 6,xbox,http://static.metacritic.com/images/products/games/7/54f2852fca24cbd6f85df33f1d4b2880-98.jpg
Resident Evil 7: biohazard,xbox,http://static.metacritic.com/images/products/games/7/ef95a8126cbc19fda04e3822f743e630-98.jpg
Resident Evil HD Remaster,xbox,http://static.metacritic.com/images/products/games/0/1297772fe101f2b4881d7f7db5b7ebb4-98.jpg
Resident Evil: Origins Collection,xbox,http://static.metacritic.com/images/products/games/5/b92516962cc25ad8b5a25dcb4a7b2c39-98.jpg
Resident Evil: Revelations 2,xbox,http://static.metacritic.com/images/products/games/1/0c2c4d41f345b984b976188776f43384-98.jpg
Resident Evil: Revelations 2 - Episode 1: Penal Colony,xbox,http://static.metacritic.com/images/products/games/3/62f2aa73ff69b5dbc42f7f391ba60ca5-98.jpg
Resident Evil: Revelations 2 - Episode 2: Contemplation,xbox,http://static.metacritic.com/images/products/games/8/a5e85001a412f21f58639e28a536b12c-98.jpg
Resident Evil: Revelations 2 - Episode 3: Judgment,xbox,http://static.metacritic.com/images/products/games/3/62f2aa73ff69b5dbc42f7f391ba60ca5-98.jpg
Resident Evil: Revelations 2 - Episode 4: Metamorphosis,xbox,http://static.metacritic.com/images/products/games/8/62f2aa73ff69b5dbc42f7f391ba60ca5-98.jpg
Resident Evil: Revelations 2 - Extra Episode 1: The Struggle,xbox,http://static.metacritic.com/images/products/games/8/62f2aa73ff69b5dbc42f7f391ba60ca5-98.jpg
Resident Evil: Revelations 2 - Extra Episode 2: Little Miss,xbox,http://static.metacritic.com/images/products/games/9/62f2aa73ff69b5dbc42f7f391ba60ca5-98.jpg
Reus,xbox,http://static.metacritic.com/images/products/games/5/4423c1aa76f7da39fd37ad603026940e-98.jpg
RevErsi Quest,xbox,http://static.metacritic.com/images/products/games/8/49b6cb32d68c79a49304cc257f22a88e-98.jpg
RIDE,xbox,http://static.metacritic.com/images/products/games/5/ce36e0457b2dce2ea85e2776118222bb-98.jpg
Ride 2,xbox,http://static.metacritic.com/images/products/games/7/c46767b9ba992767effab4fcd3f844c3-98.jpg
Riptide GP2,xbox,http://static.metacritic.com/images/products/games/7/efbdd2ff17447ce3f45af9cdcf8f0f6d-98.jpg
Rise & Shine,xbox,http://static.metacritic.com/images/products/games/3/64f94a3668aae56ab6a6d1bbe5ebab7f-98.jpg
Rise of the Tomb Raider,xbox,http://static.metacritic.com/images/products/games/5/97db5b492982c9c94fbe043fe16ac09b-98.jpg
Rise of the Tomb Raider: Baba Yaga - The Temple of the Witch,xbox,http://static.metacritic.com/images/products/games/5/c3ed39df6247d60caac798ee60987ee7-98.jpg
Rise of the Tomb Raider: Blood Ties,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Rise of the Tomb Raider: Cold Darkness Awakened,xbox,http://static.metacritic.com/images/products/games/5/0ea2a3683a114fbc7db7321ddf521ed7-98.jpg
Rise of the Tomb Raider: Endurance Mode,xbox,http://static.metacritic.com/images/products/games/7/1d4ea9c7e159e6bcfbb443dce6893f3b-98.jpg
RISK,xbox,http://static.metacritic.com/images/products/games/4/e4731d1357238bb42d96e6255506efc7-98.jpg
Risk: Urban Assault,xbox,http://static.metacritic.com/images/products/games/5/3b13a95e176de2dec587e2fc00777950-98.jpg
ROBLOX,xbox,http://static.metacritic.com/images/products/games/0/91559e8cc3182e8b466238da0ae8a06e-98.jpg
Rock 'N Racing Grand Prix,xbox,http://static.metacritic.com/images/products/games/2/7eabcbf0431cf666338ab14eddfebaee-98.jpg
Rock 'N Racing Off Road DX,xbox,http://static.metacritic.com/images/products/games/4/21730f3536c6ab37f34ae5e9864fe87b-98.jpg
Rock Band 4,xbox,http://static.metacritic.com/images/products/games/9/5d56f2acee15875384e422816b8f45cf-98.jpg
Rock Band Rivals,xbox,http://static.metacritic.com/images/products/games/2/97dc56340b84e1d965766279b52dab13-98.jpg
Rock Zombie,xbox,http://static.metacritic.com/images/products/games/2/fbbe9c6fdead15e09708954ad46d6e02-98.jpg
Rocket League,xbox,http://static.metacritic.com/images/products/games/1/7f873c4abe8ecbe7e30143990f93a04a-98.jpg
Rocksmith 2014 Edition,xbox,http://static.metacritic.com/images/products/games/2/66e64e9db8efab3007cfe0cd94c3d375-98.jpg
Rocksmith 2014 Edition: Remastered,xbox,http://static.metacritic.com/images/products/games/6/0788785c080c7a0a2725ee3c7f69050c-98.jpg
Rogue Legacy,xbox,http://static.metacritic.com/images/products/games/3/2ce387a6d07e77a1aaa7362b6ffa0839-98.jpg
Rogue Stormers,xbox,http://static.metacritic.com/images/products/games/3/a54e830b261b2e66af541f0433988a82-98.jpg
Rory McIlroy PGA Tour,xbox,http://static.metacritic.com/images/products/games/6/0684a061a3c7ac4d56b294c56c3f02a4-98.jpg
Roundabout,xbox,http://static.metacritic.com/images/products/games/8/d0b79fea4e93c5884300673391364426-98.jpg
Rugby 15,xbox,http://static.metacritic.com/images/products/games/0/1b733d767a959650f0f08e42b871a3ad-98.jpg
Rugby Challenge 3,xbox,http://static.metacritic.com/images/products/games/5/0dbb06b358d3437fbba39bc7d9ed2dc0-98.jpg
Rugby League Live 3,xbox,http://static.metacritic.com/images/products/games/8/377c1863bff8835ef60a9f9fc17ce8a9-98.jpg
Rugby World Cup 2015,xbox,http://static.metacritic.com/images/products/games/4/332bf43d7f51b296633ff9b6d67c6174-98.jpg
Ryse: Son of Rome,xbox,http://static.metacritic.com/images/products/games/7/6e50e7ba207c98b4098ebe8c972f6d66-98.jpg
Saints Row IV: Re-Elected,xbox,http://static.metacritic.com/images/products/games/2/977dac888869c9ee74acc8c7961e3436-98.jpg
Saints Row IV: Re-Elected & Gat Out of Hell,xbox,http://static.metacritic.com/images/products/games/1/c5558f8a58526616e110b1b7db19b9e1-98.jpg
Saints Row: Gat Out of Hell,xbox,http://static.metacritic.com/images/products/games/8/47f50aac927398af4b7e528aeb9d54f9-98.jpg
Saturday Morning RPG,xbox,http://static.metacritic.com/images/products/games/4/b746635185618a8fba98e51101004d15-98.jpg
Schrodinger's Cat and the Raiders of the Lost Quark,xbox,http://static.metacritic.com/images/products/games/3/be242c8f5010450f97c560e0eee84cb2-98.jpg
Scrabble,xbox,http://static.metacritic.com/images/products/games/2/74753fc5281b74d95869f595b3cb30db-98.jpg
ScreamRide,xbox,http://static.metacritic.com/images/products/games/8/1a19683cd4a0b494d32357975b0b5ab4-98.jpg
Screencheat,xbox,http://static.metacritic.com/images/products/games/5/120a1f1f30605d059107efc082d09e9e-98.jpg
Sebastien Loeb Rally Evo,xbox,http://static.metacritic.com/images/products/games/8/f50b56fd3f9cc15de74f1ea3076de735-98.jpg
Shadow Complex Remastered,xbox,http://static.metacritic.com/images/products/games/4/541c7b4d5d96a17cab85d36d5253a325-98.jpg
Shadow Warrior,xbox,http://static.metacritic.com/images/products/games/4/20f5c7c6aacc825969f42361c3007914-98.jpg
Shantae and the Pirate's Curse,xbox,http://static.metacritic.com/images/products/games/8/30363a4c126e37e6443aa4779beb16e6-98.jpg
Shape Up,xbox,http://static.metacritic.com/images/products/games/4/3e1fb643d4892fb739d5c4dc55f3a622-98.jpg
Sheltered,xbox,http://static.metacritic.com/images/products/games/7/c452d17321fb068946ef84be226580ac-98.jpg
Sherlock Holmes: Crimes & Punishments,xbox,http://static.metacritic.com/images/products/games/7/5531bca1f0096cb96efbec9a9ca3236b-98.jpg
Sherlock Holmes: The Devil's Daughter,xbox,http://static.metacritic.com/images/products/games/9/2dbfe27c95ba923cb8be089b52a80134-98.jpg
Shiftlings,xbox,http://static.metacritic.com/images/products/games/8/bfed20be0a894c96e84406301d9e1b1c-98.jpg
Shovel Knight,xbox,http://static.metacritic.com/images/products/games/6/90d81af20068e72365ce4951fa69d48a-98.jpg
Shovel Knight: Plague of Shadows,xbox,http://static.metacritic.com/images/products/games/7/d94370c1619529b918d844b90afc7f74-98.jpg
Shred It!,xbox,http://static.metacritic.com/images/products/games/5/f7fcbffcfe088f74d639a5b9a1869e53-98.jpg
Siegecraft Commander,xbox,http://static.metacritic.com/images/products/games/4/f75764fc83a7de4186898e94fa996774-98.jpg
Silence: The Whispered World 2,xbox,http://static.metacritic.com/images/products/games/6/c59a259f8f987521e748c04af3f1193e-98.jpg
Sixty Second Shooter Prime,xbox,http://static.metacritic.com/images/products/games/9/2e24d58484ce8bd200806bb038e6d7a9-98.jpg
Sky Force Anniversary,xbox,http://static.metacritic.com/images/products/games/2/8ac332942b7efeb4b7cb1854c60de130-98.jpg
Skylanders Imaginators,xbox,http://static.metacritic.com/images/products/games/4/7341a7ff667e5592a05376cb7e89e47e-98.jpg
Skylanders SuperChargers,xbox,http://static.metacritic.com/images/products/games/8/d911ca58eb6039a9b9adec6954db409f-98.jpg
Skylanders Swap Force,xbox,http://static.metacritic.com/images/products/games/4/00879e2dcbaace9bb974257da359f810-98.jpg
Skylanders Trap Team,xbox,http://static.metacritic.com/images/products/games/6/0b41fa9e0fb528d27129e39fc12d4eb3-98.jpg
Skyling: Garden Defense,xbox,http://static.metacritic.com/images/products/games/5/ba3841789358239f66d444f0e4394923-98.jpg
Slain: Back from Hell,xbox,http://static.metacritic.com/images/products/games/8/3d4d460a6b04a9e44db1f213d838bf36-98.jpg
SlashDash,xbox,http://static.metacritic.com/images/products/games/4/52826f79f82ea73159f567ae1c549e82-98.jpg
Sleeping Dogs: Definitive Edition,xbox,http://static.metacritic.com/images/products/games/3/17f791c76bf4bec86ca0d1ef48efcd04-98.jpg
Slender: The Arrival,xbox,http://static.metacritic.com/images/products/games/5/aec6dfdfb7da2c2a1deb7e33e976132e-98.jpg
Slice Zombies for Kinect,xbox,http://static.metacritic.com/images/products/games/5/93d1564f7005b0236fe6019d9563262c-98.jpg
SMITE,xbox,http://static.metacritic.com/images/products/games/8/6e9576d1009cfc7c21ae6698006359eb-98.jpg
Sniper Elite 4,xbox,http://static.metacritic.com/images/products/games/5/f04152da9f1c1aacdc95c702426984b1-98.jpg
Sniper Elite III,xbox,http://static.metacritic.com/images/products/games/7/b66ccef6cb8609d07856a79ed8f536e9-98.jpg
Sniper: Ghost Warrior 3,xbox,http://static.metacritic.com/images/products/games/3/98175ce3695789b4d089d5d094305339-98.jpg
So Many Me,xbox,http://static.metacritic.com/images/products/games/0/dd465d741eca7899330ab037655232b5-98.jpg
Soda Drinker Pro,xbox,http://static.metacritic.com/images/products/games/3/dde3914aa9a85a40f94ea01234af5698-98.jpg
Solar Shifter EX,xbox,http://static.metacritic.com/images/products/games/8/ab3dc749ce877a39e04c3ac43123deaf-98.jpg
Solitaire,xbox,http://static.metacritic.com/images/products/games/0/136e0e33e102ff031ae59d1782494e8a-98.jpg
Song of the Deep,xbox,http://static.metacritic.com/images/products/games/2/220d67afcd8eb04f5cb2f047dbc9c004-98.jpg
Sonic Mania,xbox,http://static.metacritic.com/images/products/games/98w-game.jpg
Soul Axiom,xbox,http://static.metacritic.com/images/products/games/4/92a717f6f8382e7ff67bab744de16822-98.jpg
South Park: The Fractured But Whole,xbox,http://static.metacritic.com/images/products/games/0/6d6a8c4f12bbbdadf0872a167ec3d0ff-98.jpg
Spareware,xbox,http://static.metacritic.com/images/products/games/4/a9e898bc02a552d8e9ca73682aaa0faf-98.jpg
Sparkle 2,xbox,http://static.metacritic.com/images/products/games/4/83084a6e2e96f56e5ca48e79963eb471-98.jpg
Sparkle Unleashed,xbox,http://static.metacritic.com/images/products/games/9/34fd43fc6d622d8de7cc7f787c183f03-98.jpg
Spectra: 8bit Racing,xbox,http://static.metacritic.com/images/products/games/0/52d4ab95ae13df733c307942d9109ce9-98.jpg
Speedboat Challenge,xbox,http://static.metacritic.com/images/products/games/9/5b59a544dfd0feb4f0a1130b8c1e44bf-98.jpg
Spy Chameleon,xbox,http://static.metacritic.com/images/products/games/4/1b3bcf618ba4f00ccbc947335eb8108d-98.jpg
Squid Hero for Kinect,xbox,http://static.metacritic.com/images/products/games/9/a168dd5007443b9ece9063cdce78496e-98.jpg
StandPoint,xbox,http://static.metacritic.com/images/products/games/5/7dae26061bcad7e010b93a1d87b3d124-98.jpg
Star Hammer: The Vanguard Prophecy,xbox,http://static.metacritic.com/images/products/games/2/866b329a14c71bc1b587f29549770024-98.jpg
Star Trek Online,xbox,http://static.metacritic.com/images/products/games/9/675390756a308ccc81522cfdc9ca4bc7-98.jpg
Star Wars Battlefront,xbox,http://static.metacritic.com/images/products/games/3/bf2ea306bd2cfc3981901ad9974cab60-98.jpg
Star Wars Battlefront: Bespin,xbox,http://static.metacritic.com/images/products/games/1/9ff54b232f24bef79c4cf75b46c4d7bc-98.jpg
Star Wars Battlefront: Death Star,xbox,http://static.metacritic.com/images/products/games/6/c216aa5013dce791652e53914a66800b-98.jpg
Star Wars Battlefront: Outer Rim,xbox,http://static.metacritic.com/images/products/games/6/73758e3e52b939e8e446be4d5b093e3e-98.jpg
Star Wars Battlefront: Ultimate Edition,xbox,http://static.metacritic.com/images/products/games/7/4b62c95eccc4a2e14edd3b57c4b04cd3-98.jpg
Star Wars Pinball: The Force Awakens,xbox,http://static.metacritic.com/images/products/games/1/7b892ced0f226332dbf295a9557c97c9-98.jpg
Stardew Valley,xbox,http://static.metacritic.com/images/products/games/4/7d8344ef81e82905198192e0314b1e61-98.jpg
Stardust Galaxy Warriors: Stellar Climax,xbox,http://static.metacritic.com/images/products/games/0/772efddc101f7bee4e7e79fba9f372a6-98.jpg
Starpoint Gemini 2,xbox,http://static.metacritic.com/images/products/games/7/c06a3fe4c1259c9248c6e9d4bfd00892-98.jpg
Starwhal,xbox,http://static.metacritic.com/images/products/games/5/5418717e1a1df4eee5e030b254a5ef4c-98.jpg
State of Decay: Year One Survival Edition,xbox,http://static.metacritic.com/images/products/games/7/36e33ce2e17c7a15d27e25aec58bf982-98.jpg
Stealth Inc 2: A Game of Clones,xbox,http://static.metacritic.com/images/products/games/5/8158679f9ab7e7125459019233791b19-98.jpg
SteamWorld Dig,xbox,http://static.metacritic.com/images/products/games/6/c13bc8d804b318e40599f72e2881628a-98.jpg
Steep,xbox,http://static.metacritic.com/images/products/games/7/9ff80737b9da696f5a63669bebe1de51-98.jpg
Steredenn,xbox,http://static.metacritic.com/images/products/games/8/32da7202018ab63c69fb3ba4cda33323-98.jpg
Stern Pinball Arcade,xbox,http://static.metacritic.com/images/products/games/8/fce94c6e9207f8a1896cea28b7c73519-98.jpg
Stick it to the Man!,xbox,http://static.metacritic.com/images/products/games/9/63195fda1d0a0f4f1df70e49614965a9-98.jpg
Stikbold! A Dodgeball Adventure,xbox,http://static.metacritic.com/images/products/games/7/1f670d7b87877d8fc33d03ea56be3338-98.jpg
Stories of Bethem: Full Moon,xbox,http://static.metacritic.com/images/products/games/8/1898536bc1e69d6d67759335f417e844-98.jpg
Stranger of Sword City,xbox,http://static.metacritic.com/images/products/games/9/ceacc70172c227c6f5268e8d4f70f216-98.jpg
Strider,xbox,http://static.metacritic.com/images/products/games/0/fefb116d62959fd750591eed02c8728b-98.jpg
Strike Suit Zero: Director's Cut,xbox,http://static.metacritic.com/images/products/games/7/d26a49583e32700c70106d8ad36c84f2-98.jpg
Styx: Master of Shadows,xbox,http://static.metacritic.com/images/products/games/2/13d8706c688ea9e0220929b317bf2645-98.jpg
Submerged,xbox,http://static.metacritic.com/images/products/games/4/9803fc90f0d8016d0ee81b4f5c1fa53f-98.jpg
Subnautica,xbox,http://static.metacritic.com/images/products/games/6/b081f4c1b127e3150bf835fa49bd2b68-98.jpg
Sunset Overdrive,xbox,http://static.metacritic.com/images/products/games/9/359a4906b91ce8b853fb2a3b88f4df74-98.jpg
Sunset Overdrive and the Mystery of the Mooil Rig!,xbox,http://static.metacritic.com/images/products/games/6/520ee7f5bf35f95c7055022ea75d7325-98.jpg
